Year,Date,District,Crop,Season,Rainfall_mm,Soil_Moisture_Percent,Area_hectare,Production_tonnes,Yield_tonnes_per_hectare
2026,2026-08-19,Nanded,Sugarcane,Kharif,11.5,32.95,90796,7668630.16,84.46
2026,2026-08-20,Nanded,Sugarcane,Kharif,54.7,33.69,90796,7668630.16,84.46
2026,2026-08-21,Nanded,Sugarcane,Kharif,21.7,34.23,90796,7668630.16,84.46
2026,2026-08-22,Nanded,Sugarcane,Kharif,5.7,37.18,90796,7668630.16,84.46
2026,2026-08-23,Nanded,Sugarcane,Kharif,1.2,37.52,90796,7668630.16,84.46
2026,2026-08-24,Nanded,Sugarcane,Kharif,17.0,33.12,90796,7668630.16,84.46
2026,2026-08-25,Nanded,Sugarcane,Kharif,58.1,35.02,90796,7668630.16,84.46
2026,2026-08-26,Nanded,Sugarcane,Kharif,18.2,33.3,90796,7668630.16,84.46
2026,2026-08-27,Nanded,Sugarcane,Kharif,16.8,36.52,90796,7668630.16,84.46
2026,2026-08-28,Nanded,Sugarcane,Kharif,6.3,33.57,90796,7668630.16,84.46
2026,2026-08-29,Nanded,Sugarcane,Kharif,17.1,35.72,90796,7668630.16,84.46
2026,2026-08-30,Nanded,Sugarcane,Kharif,19.2,30.5,90796,7668630.16,84.46
2026,2026-08-31,Nanded,Sugarcane,Kharif,1.2,35.36,90796,7668630.16,84.46
2026,2026-09-01,Nanded,Sugarcane,Kharif,14.4,30.34,90796,7668630.16,84.46
2026,2026-09-02,Nanded,Sugarcane,Kharif,1.8,34.77,90796,7668630.16,84.46
2026,2026-09-03,Nanded,Sugarcane,Kharif,14.0,30.31,90796,7668630.16,84.46
2026,2026-08-19,Nandurbar,Maize,Kharif,35.5,17.75,86657,260837.57,3.01
2026,2026-08-20,Nandurbar,Maize,Kharif,36.6,19.12,86657,260837.57,3.01
2026,2026-08-21,Nandurbar,Maize,Kharif,21.7,16.24,86657,260837.57,3.01
2026,2026-08-22,Nandurbar,Maize,Kharif,32.6,17.61,86657,260837.57,3.01
2026,2026-08-23,Nandurbar,Maize,Kharif,1.7,16.65,86657,260837.57,3.01
2026,2026-08-24,Nandurbar,Maize,Kharif,1.9,15.5,86657,260837.57,3.01
2026,2026-08-25,Nandurbar,Maize,Kharif,26.3,16.25,86657,260837.57,3.01
2026,2026-08-26,Nandurbar,Maize,Kharif,17.8,13.93,86657,260837.57,3.01
2026,2026-08-27,Nandurbar,Maize,Kharif,25.5,16.26,86657,260837.57,3.01
2026,2026-08-28,Nandurbar,Maize,Kharif,28.5,12.0,86657,260837.57,3.01
2026,2026-08-29,Nandurbar,Maize,Kharif,24.4,16.78,86657,260837.57,3.01
2026,2026-08-30,Nandurbar,Maize,Kharif,7.4,14.07,86657,260837.57,3.01
2026,2026-08-31,Nandurbar,Maize,Kharif,27.2,14.76,86657,260837.57,3.01
2026,2026-09-01,Nandurbar,Maize,Kharif,29.2,14.5,86657,260837.57,3.01
2026,2026-09-02,Nandurbar,Maize,Kharif,1.7,13.68,86657,260837.57,3.01
2026,2026-09-03,Nandurbar,Maize,Kharif,35.7,12.0,86657,260837.57,3.01
2026,2026-08-19,Nandurbar,Soybean,Kharif,12.0,17.75,169972,209065.56,1.23
2026,2026-08-20,Nandurbar,Soybean,Kharif,3.7,19.12,169972,209065.56,1.23
2026,2026-08-21,Nandurbar,Soybean,Kharif,52.6,16.24,169972,209065.56,1.23
2026,2026-08-22,Nandurbar,Soybean,Kharif,13.1,17.61,169972,209065.56,1.23
2026,2026-08-23,Nandurbar,Soybean,Kharif,0.4,16.65,169972,209065.56,1.23
2026,2026-08-24,Nandurbar,Soybean,Kharif,0.1,15.5,169972,209065.56,1.23
2026,2026-08-25,Nandurbar,Soybean,Kharif,4.7,16.25,169972,209065.56,1.23
2026,2026-08-26,Nandurbar,Soybean,Kharif,49.7,13.93,169972,209065.56,1.23
2026,2026-08-27,Nandurbar,Soybean,Kharif,6.1,16.26,169972,209065.56,1.23
2026,2026-08-28,Nandurbar,Soybean,Kharif,19.3,12.0,169972,209065.56,1.23
2026,2026-08-29,Nandurbar,Soybean,Kharif,0.7,16.78,169972,209065.56,1.23
2026,2026-08-30,Nandurbar,Soybean,Kharif,5.2,14.07,169972,209065.56,1.23
2026,2026-08-31,Nandurbar,Soybean,Kharif,12.0,14.76,169972,209065.56,1.23
2026,2026-09-01,Nandurbar,Soybean,Kharif,56.4,14.5,169972,209065.56,1.23
2026,2026-09-02,Nandurbar,Soybean,Kharif,6.1,13.68,169972,209065.56,1.23
2026,2026-09-03,Nandurbar,Soybean,Kharif,3.2,12.0,169972,209065.56,1.23
2026,2026-08-19,Nandurbar,Cotton,Kharif,5.5,17.75,252798,116287.08,0.46
2026,2026-08-20,Nandurbar,Cotton,Kharif,51.2,19.12,252798,116287.08,0.46
2026,2026-08-21,Nandurbar,Cotton,Kharif,4.3,16.24,252798,116287.08,0.46
2026,2026-08-22,Nandurbar,Cotton,Kharif,0.5,17.61,252798,116287.08,0.46
2026,2026-08-23,Nandurbar,Cotton,Kharif,0.0,16.65,252798,116287.08,0.46
2026,2026-08-24,Nandurbar,Cotton,Kharif,25.0,15.5,252798,116287.08,0.46
2026,2026-08-25,Nandurbar,Cotton,Kharif,0.1,16.25,252798,116287.08,0.46
2026,2026-08-26,Nandurbar,Cotton,Kharif,10.6,13.93,252798,116287.08,0.46
2026,2026-08-27,Nandurbar,Cotton,Kharif,0.0,16.26,252798,116287.08,0.46
2026,2026-08-28,Nandurbar,Cotton,Kharif,0.0,12.0,252798,116287.08,0.46
2026,2026-08-29,Nandurbar,Cotton,Kharif,1.0,16.78,252798,116287.08,0.46
2026,2026-08-30,Nandurbar,Cotton,Kharif,9.7,14.07,252798,116287.08,0.46
2026,2026-08-31,Nandurbar,Cotton,Kharif,0.0,14.76,252798,116287.08,0.46
2026,2026-09-01,Nandurbar,Cotton,Kharif,4.3,14.5,252798,116287.08,0.46
2026,2026-09-02,Nandurbar,Cotton,Kharif,2.0,13.68,252798,116287.08,0.46
2026,2026-09-03,Nandurbar,Cotton,Kharif,9.1,12.0,252798,116287.08,0.46
2026,2026-08-19,Nandurbar,Sugarcane,Kharif,18.1,17.75,58664,4541180.24,77.41
2026,2026-08-20,Nandurbar,Sugarcane,Kharif,5.8,19.12,58664,4541180.24,77.41
2026,2026-08-21,Nandurbar,Sugarcane,Kharif,1.5,16.24,58664,4541180.24,77.41
2026,2026-08-22,Nandurbar,Sugarcane,Kharif,55.1,17.61,58664,4541180.24,77.41
2026,2026-08-23,Nandurbar,Sugarcane,Kharif,12.7,16.65,58664,4541180.24,77.41
2026,2026-08-24,Nandurbar,Sugarcane,Kharif,15.3,15.5,58664,4541180.24,77.41
2026,2026-08-25,Nandurbar,Sugarcane,Kharif,6.7,16.25,58664,4541180.24,77.41
2026,2026-08-26,Nandurbar,Sugarcane,Kharif,0.0,13.93,58664,4541180.24,77.41
2026,2026-08-27,Nandurbar,Sugarcane,Kharif,20.6,16.26,58664,4541180.24,77.41
2026,2026-08-28,Nandurbar,Sugarcane,Kharif,23.6,12.0,58664,4541180.24,77.41
2026,2026-08-29,Nandurbar,Sugarcane,Kharif,27.0,16.78,58664,4541180.24,77.41
2026,2026-08-30,Nandurbar,Sugarcane,Kharif,34.2,14.07,58664,4541180.24,77.41
2026,2026-08-31,Nandurbar,Sugarcane,Kharif,26.0,14.76,58664,4541180.24,77.41
2026,2026-09-01,Nandurbar,Sugarcane,Kharif,5.2,14.5,58664,4541180.24,77.41
2026,2026-09-02,Nandurbar,Sugarcane,Kharif,30.9,13.68,58664,4541180.24,77.41
2026,2026-09-03,Nandurbar,Sugarcane,Kharif,39.5,12.0,58664,4541180.24,77.41
2026,2026-08-19,Nashik,Maize,Kharif,0.5,36.71,66833,205845.64,3.08
2026,2026-08-20,Nashik,Maize,Kharif,0.0,34.28,66833,205845.64,3.08
2026,2026-08-21,Nashik,Maize,Kharif,11.9,33.75,66833,205845.64,3.08
2026,2026-08-22,Nashik,Maize,Kharif,18.0,36.53,66833,205845.64,3.08
2026,2026-08-23,Nashik,Maize,Kharif,0.7,35.33,66833,205845.64,3.08
2026,2026-08-24,Nashik,Maize,Kharif,2.0,32.38,66833,205845.64,3.08
2026,2026-08-25,Nashik,Maize,Kharif,20.1,32.0,66833,205845.64,3.08
2026,2026-08-26,Nashik,Maize,Kharif,2.7,32.17,66833,205845.64,3.08
2026,2026-08-27,Nashik,Maize,Kharif,22.0,31.7,66833,205845.64,3.08
2026,2026-08-28,Nashik,Maize,Kharif,49.6,30.63,66833,205845.64,3.08
2026,2026-08-29,Nashik,Maize,Kharif,36.8,29.19,66833,205845.64,3.08
2026,2026-08-30,Nashik,Maize,Kharif,47.5,30.52,66833,205845.64,3.08
2026,2026-08-31,Nashik,Maize,Kharif,44.5,33.21,66833,205845.64,3.08
2026,2026-09-01,Nashik,Maize,Kharif,21.8,31.2,66833,205845.64,3.08
2026,2026-09-02,Nashik,Maize,Kharif,0.4,32.12,66833,205845.64,3.08
2026,2026-09-03,Nashik,Maize,Kharif,12.2,29.97,66833,205845.64,3.08
2026,2026-08-19,Nashik,Soybean,Kharif,46.4,36.71,184220,259750.2,1.41
2026,2026-08-20,Nashik,Soybean,Kharif,13.4,34.28,184220,259750.2,1.41
2026,2026-08-21,Nashik,Soybean,Kharif,2.8,33.75,184220,259750.2,1.41
2026,2026-08-22,Nashik,Soybean,Kharif,21.4,36.53,184220,259750.2,1.41
2026,2026-08-23,Nashik,Soybean,Kharif,0.5,35.33,184220,259750.2,1.41
2026,2026-08-24,Nashik,Soybean,Kharif,26.6,32.38,184220,259750.2,1.41
2026,2026-08-25,Nashik,Soybean,Kharif,17.2,32.0,184220,259750.2,1.41
2026,2026-08-26,Nashik,Soybean,Kharif,7.1,32.17,184220,259750.2,1.41
2026,2026-08-27,Nashik,Soybean,Kharif,1.2,31.7,184220,259750.2,1.41
2026,2026-08-28,Nashik,Soybean,Kharif,0.0,30.63,184220,259750.2,1.41
2026,2026-08-29,Nashik,Soybean,Kharif,28.2,29.19,184220,259750.2,1.41
2026,2026-08-30,Nashik,Soybean,Kharif,0.4,30.52,184220,259750.2,1.41
2026,2026-08-31,Nashik,Soybean,Kharif,23.4,33.21,184220,259750.2,1.41
2026,2026-09-01,Nashik,Soybean,Kharif,17.0,31.2,184220,259750.2,1.41
2026,2026-09-02,Nashik,Soybean,Kharif,11.4,32.12,184220,259750.2,1.41
2026,2026-09-03,Nashik,Soybean,Kharif,6.3,29.97,184220,259750.2,1.41
2026,2026-08-19,Nashik,Cotton,Kharif,24.3,36.71,340418,139571.38,0.41
2026,2026-08-20,Nashik,Cotton,Kharif,24.6,34.28,340418,139571.38,0.41
2026,2026-08-21,Nashik,Cotton,Kharif,21.9,33.75,340418,139571.38,0.41
2026,2026-08-22,Nashik,Cotton,Kharif,12.8,36.53,340418,139571.38,0.41
2026,2026-08-23,Nashik,Cotton,Kharif,12.9,35.33,340418,139571.38,0.41
2026,2026-08-24,Nashik,Cotton,Kharif,59.9,32.38,340418,139571.38,0.41
2026,2026-08-25,Nashik,Cotton,Kharif,14.7,32.0,340418,139571.38,0.41
2026,2026-08-26,Nashik,Cotton,Kharif,44.0,32.17,340418,139571.38,0.41
2026,2026-08-27,Nashik,Cotton,Kharif,35.8,31.7,340418,139571.38,0.41
2026,2026-08-28,Nashik,Cotton,Kharif,13.1,30.63,340418,139571.38,0.41
2026,2026-08-29,Nashik,Cotton,Kharif,18.3,29.19,340418,139571.38,0.41
2026,2026-08-30,Nashik,Cotton,Kharif,14.7,30.52,340418,139571.38,0.41
2026,2026-08-31,Nashik,Cotton,Kharif,22.6,33.21,340418,139571.38,0.41
2026,2026-09-01,Nashik,Cotton,Kharif,25.5,31.2,340418,139571.38,0.41
2026,2026-09-02,Nashik,Cotton,Kharif,1.8,32.12,340418,139571.38,0.41
2026,2026-09-03,Nashik,Cotton,Kharif,16.4,29.97,340418,139571.38,0.41
2026,2026-08-19,Nashik,Sugarcane,Kharif,24.3,36.71,58996,5001090.92,84.77
2026,2026-08-20,Nashik,Sugarcane,Kharif,37.0,34.28,58996,5001090.92,84.77
2026,2026-08-21,Nashik,Sugarcane,Kharif,26.4,33.75,58996,5001090.92,84.77
2026,2026-08-22,Nashik,Sugarcane,Kharif,16.2,36.53,58996,5001090.92,84.77
2026,2026-08-23,Nashik,Sugarcane,Kharif,22.2,35.33,58996,5001090.92,84.77
2026,2026-08-24,Nashik,Sugarcane,Kharif,20.3,32.38,58996,5001090.92,84.77
2026,2026-08-25,Nashik,Sugarcane,Kharif,19.9,32.0,58996,5001090.92,84.77
2026,2026-08-26,Nashik,Sugarcane,Kharif,23.5,32.17,58996,5001090.92,84.77
2026,2026-08-27,Nashik,Sugarcane,Kharif,1.7,31.7,58996,5001090.92,84.77
2026,2026-08-28,Nashik,Sugarcane,Kharif,1.4,30.63,58996,5001090.92,84.77
2026,2026-08-29,Nashik,Sugarcane,Kharif,0.2,29.19,58996,5001090.92,84.77
2026,2026-08-30,Nashik,Sugarcane,Kharif,0.4,30.52,58996,5001090.92,84.77
2026,2026-08-31,Nashik,Sugarcane,Kharif,35.7,33.21,58996,5001090.92,84.77
2026,2026-09-01,Nashik,Sugarcane,Kharif,19.6,31.2,58996,5001090.92,84.77
2026,2026-09-02,Nashik,Sugarcane,Kharif,24.1,32.12,58996,5001090.92,84.77
2026,2026-09-03,Nashik,Sugarcane,Kharif,34.0,29.97,58996,5001090.92,84.77
2026,2026-08-19,Osmanabad,Maize,Kharif,43.3,33.65,74568,207299.04,2.78
2026,2026-08-20,Osmanabad,Maize,Kharif,1.3,30.16,74568,207299.04,2.78
2026,2026-08-21,Osmanabad,Maize,Kharif,55.9,31.68,74568,207299.04,2.78
2026,2026-08-22,Osmanabad,Maize,Kharif,11.5,32.34,74568,207299.04,2.78
2026,2026-08-23,Osmanabad,Maize,Kharif,0.2,33.04,74568,207299.04,2.78
2026,2026-08-24,Osmanabad,Maize,Kharif,8.5,33.29,74568,207299.04,2.78
2026,2026-08-25,Osmanabad,Maize,Kharif,5.5,31.95,74568,207299.04,2.78
2026,2026-08-26,Osmanabad,Maize,Kharif,15.8,31.62,74568,207299.04,2.78
2026,2026-08-27,Osmanabad,Maize,Kharif,8.7,30.05,74568,207299.04,2.78
2026,2026-08-28,Osmanabad,Maize,Kharif,0.3,31.41,74568,207299.04,2.78
2026,2026-08-29,Osmanabad,Maize,Kharif,0.6,33.78,74568,207299.04,2.78
2026,2026-08-30,Osmanabad,Maize,Kharif,4.1,32.95,74568,207299.04,2.78
2026,2026-08-31,Osmanabad,Maize,Kharif,1.5,28.99,74568,207299.04,2.78
2026,2026-09-01,Osmanabad,Maize,Kharif,1.7,28.28,74568,207299.04,2.78
2026,2026-09-02,Osmanabad,Maize,Kharif,21.3,30.67,74568,207299.04,2.78
2026,2026-09-03,Osmanabad,Maize,Kharif,3.8,31.17,74568,207299.04,2.78
2026,2026-08-19,Osmanabad,Soybean,Kharif,37.3,33.65,277487,366282.84,1.32
2026,2026-08-20,Osmanabad,Soybean,Kharif,24.1,30.16,277487,366282.84,1.32
2026,2026-08-21,Osmanabad,Soybean,Kharif,0.8,31.68,277487,366282.84,1.32
2026,2026-08-22,Osmanabad,Soybean,Kharif,29.4,32.34,277487,366282.84,1.32
2026,2026-08-23,Osmanabad,Soybean,Kharif,25.9,33.04,277487,366282.84,1.32
2026,2026-08-24,Osmanabad,Soybean,Kharif,5.9,33.29,277487,366282.84,1.32
2026,2026-08-25,Osmanabad,Soybean,Kharif,26.8,31.95,277487,366282.84,1.32
2026,2026-08-26,Osmanabad,Soybean,Kharif,1.9,31.62,277487,366282.84,1.32
2026,2026-08-27,Osmanabad,Soybean,Kharif,25.5,30.05,277487,366282.84,1.32
2026,2026-08-28,Osmanabad,Soybean,Kharif,5.3,31.41,277487,366282.84,1.32
2026,2026-08-29,Osmanabad,Soybean,Kharif,9.7,33.78,277487,366282.84,1.32
2026,2026-08-30,Osmanabad,Soybean,Kharif,11.9,32.95,277487,366282.84,1.32
2026,2026-08-31,Osmanabad,Soybean,Kharif,1.4,28.99,277487,366282.84,1.32
2026,2026-09-01,Osmanabad,Soybean,Kharif,22.6,28.28,277487,366282.84,1.32
2026,2026-09-02,Osmanabad,Soybean,Kharif,38.3,30.67,277487,366282.84,1.32
2026,2026-09-03,Osmanabad,Soybean,Kharif,37.8,31.17,277487,366282.84,1.32
2026,2026-08-19,Osmanabad,Cotton,Kharif,0.5,33.65,275408,132195.84,0.48
2026,2026-08-20,Osmanabad,Cotton,Kharif,9.8,30.16,275408,132195.84,0.48
2026,2026-08-21,Osmanabad,Cotton,Kharif,1.7,31.68,275408,132195.84,0.48
2026,2026-08-22,Osmanabad,Cotton,Kharif,0.0,32.34,275408,132195.84,0.48
2026,2026-08-23,Osmanabad,Cotton,Kharif,4.5,33.04,275408,132195.84,0.48
2026,2026-08-24,Osmanabad,Cotton,Kharif,0.9,33.29,275408,132195.84,0.48
2026,2026-08-25,Osmanabad,Cotton,Kharif,1.3,31.95,275408,132195.84,0.48
2026,2026-08-26,Osmanabad,Cotton,Kharif,11.4,31.62,275408,132195.84,0.48
2026,2026-08-27,Osmanabad,Cotton,Kharif,9.7,30.05,275408,132195.84,0.48
2026,2026-08-28,Osmanabad,Cotton,Kharif,6.2,31.41,275408,132195.84,0.48
2026,2026-08-29,Osmanabad,Cotton,Kharif,15.9,33.78,275408,132195.84,0.48
2026,2026-08-30,Osmanabad,Cotton,Kharif,13.0,32.95,275408,132195.84,0.48
2026,2026-08-31,Osmanabad,Cotton,Kharif,22.3,28.99,275408,132195.84,0.48
2026,2026-09-01,Osmanabad,Cotton,Kharif,36.9,28.28,275408,132195.84,0.48
2026,2026-09-02,Osmanabad,Cotton,Kharif,0.5,30.67,275408,132195.84,0.48
2026,2026-09-03,Osmanabad,Cotton,Kharif,15.8,31.17,275408,132195.84,0.48
2026,2026-08-19,Osmanabad,Sugarcane,Kharif,9.0,33.65,82914,6377744.88,76.92
2026,2026-08-20,Osmanabad,Sugarcane,Kharif,10.3,30.16,82914,6377744.88,76.92
2026,2026-08-21,Osmanabad,Sugarcane,Kharif,18.3,31.68,82914,6377744.88,76.92
2026,2026-08-22,Osmanabad,Sugarcane,Kharif,14.9,32.34,82914,6377744.88,76.92
2026,2026-08-23,Osmanabad,Sugarcane,Kharif,1.0,33.04,82914,6377744.88,76.92
2026,2026-08-24,Osmanabad,Sugarcane,Kharif,2.6,33.29,82914,6377744.88,76.92
2026,2026-08-25,Osmanabad,Sugarcane,Kharif,0.8,31.95,82914,6377744.88,76.92
2026,2026-08-26,Osmanabad,Sugarcane,Kharif,12.9,31.62,82914,6377744.88,76.92
2026,2026-08-27,Osmanabad,Sugarcane,Kharif,9.5,30.05,82914,6377744.88,76.92
2026,2026-08-28,Osmanabad,Sugarcane,Kharif,6.2,31.41,82914,6377744.88,76.92
2026,2026-08-29,Osmanabad,Sugarcane,Kharif,18.4,33.78,82914,6377744.88,76.92
2026,2026-08-30,Osmanabad,Sugarcane,Kharif,16.7,32.95,82914,6377744.88,76.92
2026,2026-08-31,Osmanabad,Sugarcane,Kharif,0.4,28.99,82914,6377744.88,76.92
2026,2026-09-01,Osmanabad,Sugarcane,Kharif,7.1,28.28,82914,6377744.88,76.92
2026,2026-09-02,Osmanabad,Sugarcane,Kharif,2.8,30.67,82914,6377744.88,76.92
2026,2026-09-03,Osmanabad,Sugarcane,Kharif,3.3,31.17,82914,6377744.88,76.92
2026,2026-08-19,Palghar,Maize,Kharif,1.5,27.4,68234,201972.64,2.96
2026,2026-08-20,Palghar,Maize,Kharif,11.1,26.83,68234,201972.64,2.96
2026,2026-08-21,Palghar,Maize,Kharif,42.3,26.19,68234,201972.64,2.96
2026,2026-08-22,Palghar,Maize,Kharif,32.0,23.34,68234,201972.64,2.96
2026,2026-08-23,Palghar,Maize,Kharif,23.9,23.02,68234,201972.64,2.96
2026,2026-08-24,Palghar,Maize,Kharif,1.4,21.81,68234,201972.64,2.96
2026,2026-08-25,Palghar,Maize,Kharif,20.7,22.97,68234,201972.64,2.96
2026,2026-08-26,Palghar,Maize,Kharif,1.2,24.18,68234,201972.64,2.96
2026,2026-08-27,Palghar,Maize,Kharif,26.6,26.27,68234,201972.64,2.96
2026,2026-08-28,Palghar,Maize,Kharif,15.9,21.44,68234,201972.64,2.96
2026,2026-08-29,Palghar,Maize,Kharif,18.5,23.32,68234,201972.64,2.96
2026,2026-08-30,Palghar,Maize,Kharif,15.6,24.45,68234,201972.64,2.96
2026,2026-08-31,Palghar,Maize,Kharif,55.9,21.67,68234,201972.64,2.96
2026,2026-09-01,Palghar,Maize,Kharif,20.5,24.52,68234,201972.64,2.96
2026,2026-09-02,Palghar,Maize,Kharif,10.6,23.14,68234,201972.64,2.96
2026,2026-09-03,Palghar,Maize,Kharif,38.4,21.48,68234,201972.64,2.96
2026,2026-08-19,Palghar,Soybean,Kharif,32.8,27.4,209912,270786.48,1.29
2026,2026-08-20,Palghar,Soybean,Kharif,20.6,26.83,209912,270786.48,1.29
2026,2026-08-21,Palghar,Soybean,Kharif,0.0,26.19,209912,270786.48,1.29
2026,2026-08-22,Palghar,Soybean,Kharif,14.0,23.34,209912,270786.48,1.29
2026,2026-08-23,Palghar,Soybean,Kharif,14.5,23.02,209912,270786.48,1.29
2026,2026-08-24,Palghar,Soybean,Kharif,10.8,21.81,209912,270786.48,1.29
2026,2026-08-25,Palghar,Soybean,Kharif,22.0,22.97,209912,270786.48,1.29
2026,2026-08-26,Palghar,Soybean,Kharif,8.6,24.18,209912,270786.48,1.29
2026,2026-08-27,Palghar,Soybean,Kharif,57.9,26.27,209912,270786.48,1.29
2026,2026-08-28,Palghar,Soybean,Kharif,11.9,21.44,209912,270786.48,1.29
2026,2026-08-29,Palghar,Soybean,Kharif,46.3,23.32,209912,270786.48,1.29
2026,2026-08-30,Palghar,Soybean,Kharif,0.8,24.45,209912,270786.48,1.29
2026,2026-08-31,Palghar,Soybean,Kharif,35.3,21.67,209912,270786.48,1.29
2026,2026-09-01,Palghar,Soybean,Kharif,11.2,24.52,209912,270786.48,1.29
2026,2026-09-02,Palghar,Soybean,Kharif,52.8,23.14,209912,270786.48,1.29
2026,2026-09-03,Palghar,Soybean,Kharif,50.8,21.48,209912,270786.48,1.29
2026,2026-08-19,Palghar,Cotton,Kharif,20.9,27.4,318484,149687.48,0.47
2026,2026-08-20,Palghar,Cotton,Kharif,2.3,26.83,318484,149687.48,0.47
2026,2026-08-21,Palghar,Cotton,Kharif,51.3,26.19,318484,149687.48,0.47
2026,2026-08-22,Palghar,Cotton,Kharif,47.6,23.34,318484,149687.48,0.47
2026,2026-08-23,Palghar,Cotton,Kharif,18.9,23.02,318484,149687.48,0.47
2026,2026-08-24,Palghar,Cotton,Kharif,14.6,21.81,318484,149687.48,0.47
2026,2026-08-25,Palghar,Cotton,Kharif,14.0,22.97,318484,149687.48,0.47
2026,2026-08-26,Palghar,Cotton,Kharif,4.9,24.18,318484,149687.48,0.47
2026,2026-08-27,Palghar,Cotton,Kharif,1.8,26.27,318484,149687.48,0.47
2026,2026-08-28,Palghar,Cotton,Kharif,5.5,21.44,318484,149687.48,0.47
2026,2026-08-29,Palghar,Cotton,Kharif,24.1,23.32,318484,149687.48,0.47
2026,2026-08-30,Palghar,Cotton,Kharif,13.4,24.45,318484,149687.48,0.47
2026,2026-08-31,Palghar,Cotton,Kharif,9.7,21.67,318484,149687.48,0.47
2026,2026-09-01,Palghar,Cotton,Kharif,9.0,24.52,318484,149687.48,0.47
2026,2026-09-02,Palghar,Cotton,Kharif,4.3,23.14,318484,149687.48,0.47
2026,2026-09-03,Palghar,Cotton,Kharif,15.5,21.48,318484,149687.48,0.47
2026,2026-08-19,Palghar,Sugarcane,Kharif,0.5,27.4,90334,6812086.94,75.41
2026,2026-08-20,Palghar,Sugarcane,Kharif,1.6,26.83,90334,6812086.94,75.41
2026,2026-08-21,Palghar,Sugarcane,Kharif,1.7,26.19,90334,6812086.94,75.41
2026,2026-08-22,Palghar,Sugarcane,Kharif,19.6,23.34,90334,6812086.94,75.41
2026,2026-08-23,Palghar,Sugarcane,Kharif,1.0,23.02,90334,6812086.94,75.41
2026,2026-08-24,Palghar,Sugarcane,Kharif,14.0,21.81,90334,6812086.94,75.41
2026,2026-08-25,Palghar,Sugarcane,Kharif,0.0,22.97,90334,6812086.94,75.41
2026,2026-08-26,Palghar,Sugarcane,Kharif,18.0,24.18,90334,6812086.94,75.41
2026,2026-08-27,Palghar,Sugarcane,Kharif,59.4,26.27,90334,6812086.94,75.41
2026,2026-08-28,Palghar,Sugarcane,Kharif,7.4,21.44,90334,6812086.94,75.41
2026,2026-08-29,Palghar,Sugarcane,Kharif,17.0,23.32,90334,6812086.94,75.41
2026,2026-08-30,Palghar,Sugarcane,Kharif,11.4,24.45,90334,6812086.94,75.41
2026,2026-08-31,Palghar,Sugarcane,Kharif,21.2,21.67,90334,6812086.94,75.41
2026,2026-09-01,Palghar,Sugarcane,Kharif,52.6,24.52,90334,6812086.94,75.41
2026,2026-09-02,Palghar,Sugarcane,Kharif,0.0,23.14,90334,6812086.94,75.41
2026,2026-09-03,Palghar,Sugarcane,Kharif,0.5,21.48,90334,6812086.94,75.41
2026,2026-08-19,Parbhani,Maize,Kharif,42.4,18.45,84741,245748.9,2.9
2026,2026-08-20,Parbhani,Maize,Kharif,17.4,23.08,84741,245748.9,2.9
2026,2026-08-21,Parbhani,Maize,Kharif,22.4,23.35,84741,245748.9,2.9
2026,2026-08-22,Parbhani,Maize,Kharif,25.1,19.53,84741,245748.9,2.9
2026,2026-08-23,Parbhani,Maize,Kharif,11.3,21.6,84741,245748.9,2.9
2026,2026-08-24,Parbhani,Maize,Kharif,1.2,20.26,84741,245748.9,2.9
2026,2026-08-25,Parbhani,Maize,Kharif,25.0,25.1,84741,245748.9,2.9
2026,2026-08-26,Parbhani,Maize,Kharif,19.4,22.62,84741,245748.9,2.9
2026,2026-08-27,Parbhani,Maize,Kharif,16.0,19.97,84741,245748.9,2.9
2026,2026-08-28,Parbhani,Maize,Kharif,38.2,21.32,84741,245748.9,2.9
2026,2026-08-29,Parbhani,Maize,Kharif,26.4,25.07,84741,245748.9,2.9
2026,2026-08-30,Parbhani,Maize,Kharif,10.1,22.88,84741,245748.9,2.9
2026,2026-08-31,Parbhani,Maize,Kharif,21.1,25.1,84741,245748.9,2.9
2026,2026-09-01,Parbhani,Maize,Kharif,18.2,24.45,84741,245748.9,2.9
2026,2026-09-02,Parbhani,Maize,Kharif,25.7,26.53,84741,245748.9,2.9
2026,2026-09-03,Parbhani,Maize,Kharif,1.0,24.33,84741,245748.9,2.9
2026,2026-08-19,Parbhani,Soybean,Kharif,18.1,18.45,267740,329320.2,1.23
2026,2026-08-20,Parbhani,Soybean,Kharif,16.4,23.08,267740,329320.2,1.23
2026,2026-08-21,Parbhani,Soybean,Kharif,9.7,23.35,267740,329320.2,1.23
2026,2026-08-22,Parbhani,Soybean,Kharif,17.6,19.53,267740,329320.2,1.23
2026,2026-08-23,Parbhani,Soybean,Kharif,28.2,21.6,267740,329320.2,1.23
2026,2026-08-24,Parbhani,Soybean,Kharif,35.2,20.26,267740,329320.2,1.23
2026,2026-08-25,Parbhani,Soybean,Kharif,13.0,25.1,267740,329320.2,1.23
2026,2026-08-26,Parbhani,Soybean,Kharif,22.4,22.62,267740,329320.2,1.23
2026,2026-08-27,Parbhani,Soybean,Kharif,7.1,19.97,267740,329320.2,1.23
2026,2026-08-28,Parbhani,Soybean,Kharif,52.1,21.32,267740,329320.2,1.23
2026,2026-08-29,Parbhani,Soybean,Kharif,30.0,25.07,267740,329320.2,1.23
